what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1333443698998
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1333443698998
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1333443699008
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1333443699048
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1333443699048
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1333443699048
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1333443699048
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1333443699048
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1333443699048
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1333443699048
started,bundle,org.eclipse.wst.common.modulecore,1.2.103.v201201190400,"org.eclipse.wst.common.modulecore",1333443699058
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1333443699058
started,bundle,org.eclipse.wst.validation,1.2.303.v201202090300,"org.eclipse.wst.validation",1333443699058
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1333443699058
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1333443699058
started,bundle,org.eclipse.m2e.logback.configuration,1.0.200.20111228-1245,"org.eclipse.m2e.logback.configuration",1333443699058
started,bundle,org.eclipse.team.svn.mylyn,0.7.9.I20110318-1700,"org.eclipse.team.svn.mylyn",1333443699058
started,bundle,org.moreunit,2.4.3,"org.moreunit",1333443699058
started,bundle,com.google.appengine.eclipse.core,2.5.2.v201203300216-rel-r37,"com.google.appengine.eclipse.core",1333443699058
started,bundle,com.google.gdt.eclipse.core,2.5.2.v201203300216-rel-r37,"com.google.gdt.eclipse.core",1333443699068
started,bundle,com.google.gdt.eclipse.login,2.5.2.v201203300216-rel-r37,"com.google.gdt.eclipse.login",1333443699068
started,bundle,com.google.gdt.eclipse.managedapis,2.5.2.v201203300216-rel-r37,"com.google.gdt.eclipse.managedapis",1333443699068
started,bundle,com.google.gdt.eclipse.platform.e37,2.5.2.v201203300216-rel-r37,"com.google.gdt.eclipse.platform.e37",1333443699068
started,bundle,com.google.gdt.eclipse.platform.shared,2.5.2.v201203300216-rel-r37,"com.google.gdt.eclipse.platform.shared",1333443699068
started,bundle,com.google.gdt.eclipse.suite.ext,2.5.2.v201203300216-rel-r37,"com.google.gdt.eclipse.suite.ext",1333443699068
started,bundle,com.google.gwt.eclipse.core,2.5.2.v201203300216-rel-r37,"com.google.gwt.eclipse.core",1333443699068
started,bundle,org.eclipse.mylyn.bugzilla.core,3.7.0.v20120319-0200,"org.eclipse.mylyn.bugzilla.core",1333443699068
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.7.0.v20120319-0200,"org.eclipse.mylyn.bugzilla.ui",1333443699068
started,bundle,org.eclipse.mylyn.commons.core,3.7.0.v20120319-0200,"org.eclipse.mylyn.commons.core",1333443699078
started,bundle,org.eclipse.mylyn.commons.net,3.7.0.v20120319-0200,"org.eclipse.mylyn.commons.net",1333443699078
started,bundle,org.eclipse.mylyn.commons.notifications.core,0.9.0.v20120319-0200,"org.eclipse.mylyn.commons.notifications.core",1333443699078
started,bundle,org.eclipse.mylyn.commons.notifications.feed,0.9.0.v20120319-0200,"org.eclipse.mylyn.commons.notifications.feed",1333443699078
started,bundle,org.eclipse.mylyn.commons.ui,3.7.0.v20120319-0200,"org.eclipse.mylyn.commons.ui",1333443699078
started,bundle,org.eclipse.mylyn.commons.workbench,3.7.0.v20120319-0200,"org.eclipse.mylyn.commons.workbench",1333443699078
started,bundle,org.eclipse.mylyn.context.core,3.7.0.v20120319-0200,"org.eclipse.mylyn.context.core",1333443699078
started,bundle,org.eclipse.mylyn.context.tasks.ui,3.7.0.v20120319-0200,"org.eclipse.mylyn.context.tasks.ui",1333443699078
started,bundle,org.eclipse.mylyn.monitor.ui,3.7.0.v20120319-0200,"org.eclipse.mylyn.monitor.ui",1333443699078
started,bundle,org.eclipse.mylyn.tasks.ui,3.7.0.v20120319-0200,"org.eclipse.mylyn.tasks.ui",1333443699088
started,bundle,org.eclipse.wb.core,1.3.0.r37x201202052311,"org.eclipse.wb.core",1333443699088
started,bundle,org.eclipse.wb.core.lib,1.3.0.r37x201202052311,"org.eclipse.wb.core.lib",1333443699128
os,sysinfo,,,"win32",1333443699138
arch,sysinfo,,,"x86",1333443699138
ws,sysinfo,,,"win32",1333443699138
locale,sysinfo,,,"de_CH",1333443699138
processors,sysinfo,,,"4",1333443699138
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1333443699138
java.runtime.version,sysinfo,,,"1.6.0_31-b05",1333443699138
java.specification.name,sysinfo,,,"Java Platform API Specification",1333443699138
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1333443699138
java.specification.version,sysinfo,,,"1.6",1333443699138
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1333443699138
java.version,sysinfo,,,"1.6.0_31",1333443699138
java.vm.info,sysinfo,,,"mixed mode, sharing",1333443699138
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1333443699138
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1333443699138
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1333443699138
java.vm.specification.version,sysinfo,,,"1.0",1333443699138
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1333443699138
java.vm.version,sysinfo,,,"20.6-b01",1333443699138
started,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1333443699270
started,bundle,com.google.gdt.eclipse.designer,2.5.0.r37x201112291029,"com.google.gdt.eclipse.designer",1333443699510
started,bundle,com.google.gdt.eclipse.designer.hosted,2.5.0.r37x201112291019,"com.google.gdt.eclipse.designer.hosted",1333443699570
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1333443699670
started,bundle,org.eclipse.egit.core,1.3.0.201202151440-r,"org.eclipse.egit.core",1333443699700
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1333443699920
started,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1333443699960
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1333443700830
started,bundle,com.google.gdt.eclipse.designer.hosted.2_2,2.5.0.r37x201112291019,"com.google.gdt.eclipse.designer.hosted.2_2",1333443701280
started,bundle,com.google.gdt.eclipse.designer.hosted.lib,2.5.0.r37x201112291019,"com.google.gdt.eclipse.designer.hosted.lib",1333443701480
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1333443702172
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1333443702252
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1333443702312
started,bundle,com.google.gdt.eclipse.appengine.rpc,2.5.2.v201203300216-rel-r37,"com.google.gdt.eclipse.appengine.rpc",1333443702422
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1333443702792
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1333443702842
started,bundle,org.eclipse.team.svn.core,0.7.9.I20120316-1700,"org.eclipse.team.svn.core",1333443704282
started,bundle,org.eclipse.team.svn.ui,0.7.9.I20120316-1700,"org.eclipse.team.svn.ui",1333443704402
started,bundle,org.eclipse.team.svn.revision.graph,0.7.9.I20110318-1700,"org.eclipse.team.svn.revision.graph",1333443705182
started,bundle,org.polarion.eclipse.team.svn.connector.svnkit16,2.3.0.I20120316-1700,"org.polarion.eclipse.team.svn.connector.svnkit16",1333443706382
started,bundle,com.google.gdt.eclipse.designer.UiBinder,2.5.0.r37x201112291029,"com.google.gdt.eclipse.designer.UiBinder",1333443729148
started,bundle,org.eclipse.mylyn.team.ui,3.7.0.v20120319-0200,"org.eclipse.mylyn.team.ui",1333443729218
started,bundle,com.google.gdt.eclipse.maven,2.5.2.v201203300216-rel-r37,"com.google.gdt.eclipse.maven",1333443738624
started,bundle,com.google.gdt.eclipse.suite,2.5.2.v201203300216-rel-r37,"com.google.gdt.eclipse.suite",1333443738644
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333443738827
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1333443740214
started,bundle,org.eclipse.jst.servlet.ui,1.1.502.v201202011054,"org.eclipse.jst.servlet.ui",1333443741368
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333443741425
started,bundle,org.eclipse.jdt.junit.core,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.core",1333443741456
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1333443742446
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1333443742588
started,bundle,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui",1333444631458
started,bundle,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui",1333444631498
started,bundle,org.eclipse.m2e.editor.xml,1.0.200.20111228-1245,"org.eclipse.m2e.editor.xml",1333444631888
started,bundle,org.eclipse.wst.xsl.core,1.1.100.v201102270516,"org.eclipse.wst.xsl.core",1333444631908
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1333444631908
started,bundle,org.eclipse.wst.xsd.core,1.1.600.v201104070312,"org.eclipse.wst.xsd.core",1333444632068
started,bundle,org.eclipse.xsd,2.7.1.v20120130-0943,"org.eclipse.xsd",1333444632078
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1333444632218
started,bundle,org.eclipse.wst.dtd.ui,1.0.600.v201103171359,"org.eclipse.wst.dtd.ui",1333444634288
started,bundle,org.eclipse.wst.xsl.ui,1.1.200.v201103082057,"org.eclipse.wst.xsl.ui",1333444634378
opened,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1333444634558
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1333444634898
closed,editor,com.google.gwt.eclipse.core,2.5.2.v201203300216-rel-r37,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1333444634908
started,bundle,org.eclipse.jem.workbench,2.0.400.v201104251400,"org.eclipse.jem.workbench",1333444635888
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333444667008
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333446339762
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1333446341352
started,bundle,org.eclipse.jst.ws.jaxws.dom.integration,1.0.101.v201201031437,"org.eclipse.jst.ws.jaxws.dom.integration",1333446341412
started,bundle,org.eclipse.jst.ws.jaxws.dom.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.ui",1333446341412
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333446344977
started,bundle,org.eclipse.jpt.common.core,1.0.2.v201111103010,"org.eclipse.jpt.common.core",1333446345464
started,bundle,org.eclipse.jpt.jpa.core,3.0.2.v201201243020,"org.eclipse.jpt.jpa.core",1333446345464
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1333446346667
started,bundle,org.eclipse.wst.jsdt.core,1.1.102.v201111090634,"org.eclipse.wst.jsdt.core",1333446346896
started,bundle,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui",1333446347048
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333446348287
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1333446348312
started,bundle,org.eclipse.wst.html.core,1.1.502.v201202091936,"org.eclipse.wst.html.core",1333446352724
started,bundle,org.eclipse.jst.jee,1.0.402.v201202021530,"org.eclipse.jst.jee",1333446353310
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333446357386
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333446358356
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1333446358366
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.200.v201101281837,"org.eclipse.wst.xsl.debug.ui",1333446361068
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.300.v201108240515,"org.eclipse.wst.ws.service.policy.ui",1333446366338
started,bundle,org.eclipse.wst.ws.service.policy,1.0.303.v201009221810,"org.eclipse.wst.ws.service.policy",1333446366338
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1333446366428
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1333446366428
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1333446366628
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333446370658
opened,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1333446375138
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1333446375228
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333446375328
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333446378308
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333446384788
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333446385508
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333446390008
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1333446390538
started,bundle,org.eclipse.mylyn.java.tasks,3.7.0.v20120319-0200,"org.eclipse.mylyn.java.tasks",1333446391539
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1333446391689
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333446392039
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333450931026
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333450937990
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333450941644
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1333450943186
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333450946716
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333450948176
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1333450948196
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333450954480
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333450956787
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333450967656
started,bundle,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser",1333451085413
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333451126460
started,bundle,org.eclipse.wb.core.xml,1.3.0.r37x201202052344,"org.eclipse.wb.core.xml",1333451155170
opened,editor,com.google.gwt.eclipse.core,2.5.2.v201203300216-rel-r37,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1333451155500
activated,editor,com.google.gwt.eclipse.core,2.5.2.v201203300216-rel-r37,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1333451155800
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333451163134
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333451187656
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1333451187686
started,bundle,com.google.gdt.eclipse.gph,2.5.2.v201203300216-rel-r37,"com.google.gdt.eclipse.gph",1333451193726
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333451193876
started,bundle,com.google.appengine.eclipse.datatools,2.5.2.v201203300216-rel-r37,"com.google.appengine.eclipse.datatools",1333451227847
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333451279142
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333451291986
started,bundle,com.google.gdt.eclipse.appsmarketplace,2.5.2.v201203300216-rel-r37,"com.google.gdt.eclipse.appsmarketplace",1333451300976
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333451312830
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333451322900
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333451336540
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333451337570
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333451383629
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333451385109
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333451385349
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333451390379
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333451391389
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333451394609
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333451394929
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333451396069
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333451397229
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333451400241
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333451407171
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1333451408281
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1333451409971
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1333451411311
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333451412991
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333451430181
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333451432421
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333451432551
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333451434541
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333451491679
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1333451494526
opened,editor,com.google.gwt.eclipse.core,2.5.2.v201203300216-rel-r37,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1333451496136
activated,editor,com.google.gwt.eclipse.core,2.5.2.v201203300216-rel-r37,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1333451496316
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1333451504768
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333451508378
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333451511608
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1333451511678
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1333451513598
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333451518788
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333451541408
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1333451541478
activated,editor,com.google.gwt.eclipse.core,2.5.2.v201203300216-rel-r37,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1333451563389
started,bundle,org.eclipse.jpt.jaxb.ui,1.1.2.v201201260000,"org.eclipse.jpt.jaxb.ui",1333451564099
started,bundle,org.eclipse.jpt.jpa.ui,3.0.2.v201201243020,"org.eclipse.jpt.jpa.ui",1333451564119
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.100.v201104032053,"org.eclipse.jst.ws.jaxws.ui",1333451564149
started,bundle,org.eclipse.pde.api.tools,1.0.301.v20111129-2053,"org.eclipse.pde.api.tools",1333451564219
started,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1333451564239
started,bundle,org.eclipse.mylyn.java.ui,3.7.0.v20120319-0200,"org.eclipse.mylyn.java.ui",1333451564239
started,bundle,org.eclipse.jpt.jaxb.core,1.0.2.v201111103010,"org.eclipse.jpt.jaxb.core",1333451564619
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1333451564849
started,bundle,net.sf.jadclipse,3.3.0,"net.sf.jadclipse",1333451567439
opened,editor,net.sf.jadclipse,3.3.0,"net.sf.jadclipse.JadclipseClassFileEditor",1333451567559
activated,editor,net.sf.jadclipse,3.3.0,"net.sf.jadclipse.JadclipseClassFileEditor",1333451567699
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1333451570049
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.navigate.linkWithEditor",1333451570219
started,bundle,org.eclipse.wb.os,1.3.0.r37x201202052311,"org.eclipse.wb.os",1333451574759
started,bundle,org.eclipse.wb.os.win32,1.3.0.r37x201202052311,"org.eclipse.wb.os.win32",1333451574899
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333451578259
