what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.frameworkadmin,2.0.0.v20110815-1438,"org.eclipse.equinox.frameworkadmin",1333631890097
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333631890417
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1333631890457
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1333631890457
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333631891543
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333631894326
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333631894806
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333631913641
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333631924641
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333631939280
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.AllMarkersView",1333631944696
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1333631951891
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1333631972354
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333631977508
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333631978970
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1333631979070
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333631986586
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333632057659
executed,command,,,"com.google.gdt.eclipse.suite.launch.ui.webappLaunchShortcut.run",1333632064752
started,bundle,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser",1333632066050
started,bundle,com.google.gwt.eclipse.oophm,2.5.2.v201203300216-rel-r37,"com.google.gwt.eclipse.oophm",1333632066060
started,bundle,org.eclipse.m2e.launching,1.0.200.20111228-1245,"org.eclipse.m2e.launching",1333632066310
opened,view,com.google.gwt.eclipse.oophm,2.5.2.v201203300216-rel-r37,"com.google.gwt.eclipse.DevModeView",1333632066500
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1333632066886
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333632069228
activated,view,com.google.gwt.eclipse.oophm,2.5.2.v201203300216-rel-r37,"com.google.gwt.eclipse.DevModeView",1333632072701
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333632085925
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333632088507
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333632092231
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333632098073
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333632138085
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333632138449
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333632232021
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1333632263203
activated,view,com.google.gwt.eclipse.oophm,2.5.2.v201203300216-rel-r37,"com.google.gwt.eclipse.DevModeView",1333632269516
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333632280248
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333632295007
activated,editor,com.google.gwt.eclipse.core,2.5.2.v201203300216-rel-r37,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1333632332520
activated,view,com.google.gwt.eclipse.oophm,2.5.2.v201203300216-rel-r37,"com.google.gwt.eclipse.DevModeView",1333632332590
closed,editor,com.google.gwt.eclipse.core,2.5.2.v201203300216-rel-r37,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1333632332590
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1333632334672
opened,editor,com.google.gwt.eclipse.core,2.5.2.v201203300216-rel-r37,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1333632337722
activated,editor,com.google.gwt.eclipse.core,2.5.2.v201203300216-rel-r37,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1333632337902
opened,editor,com.google.gwt.eclipse.core,2.5.2.v201203300216-rel-r37,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1333632343347
activated,editor,com.google.gwt.eclipse.core,2.5.2.v201203300216-rel-r37,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1333632343427
